State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Pulses,Urad,2022-05-17,1.4,Metric Tonnes,4750.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-18,2.7,Metric Tonnes,5319.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-19,1.3,Metric Tonnes,6119.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-20,0.1,Metric Tonnes,3130.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-21,1.9,Metric Tonnes,6169.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-23,5.8,Metric Tonnes,4460.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-24,3.8,Metric Tonnes,4396.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-25,1.4,Metric Tonnes,4239.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-26,0.3,Metric Tonnes,3079.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-27,1.8,Metric Tonnes,4660.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-28,5.0,Metric Tonnes,5840.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-05-31,1.0,Metric Tonnes,4500.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-01,0.9,Metric Tonnes,6190.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-02,2.9,Metric Tonnes,5650.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-03,2.7,Metric Tonnes,5490.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-06,0.9,Metric Tonnes,3596.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-07,0.8,Metric Tonnes,5560.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-08,0.2,Metric Tonnes,6260.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2022-06-09,1.9,Metric Tonnes,6020.0,Rs./Quintal
