State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Maize,2021-12-06,19.5,Metric Tonnes,1483.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-07,12.0,Metric Tonnes,1540.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-08,9.6,Metric Tonnes,1619.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-09,19.7,Metric Tonnes,1450.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-10,22.0,Metric Tonnes,1473.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-11,6.2,Metric Tonnes,1521.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-13,0.1,Metric Tonnes,1650.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-14,5.5,Metric Tonnes,1536.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-15,11.3,Metric Tonnes,1650.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-16,4.4,Metric Tonnes,1503.75,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-17,6.9,Metric Tonnes,1570.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-18,2.5,Metric Tonnes,1560.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-20,6.1,Metric Tonnes,1540.98,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-21,5.7,Metric Tonnes,1562.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-22,5.8,Metric Tonnes,1579.48,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-23,3.4,Metric Tonnes,1627.65,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-24,4.3,Metric Tonnes,1630.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-27,6.4,Metric Tonnes,1529.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-28,2.5,Metric Tonnes,1581.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-29,0.1,Metric Tonnes,1550.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-30,0.7,Metric Tonnes,1477.14,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2021-12-31,11.0,Metric Tonnes,1596.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-01,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-02,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-03,8.11,Metric Tonnes,1612.75,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-04,4.51,Metric Tonnes,1525.61,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-05,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-06,5.01,Metric Tonnes,1301.1,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-07,13.91,Metric Tonnes,1548.6,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-08,5.41,Metric Tonnes,1620.65,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-09,1.01,Metric Tonnes,1850.0,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-10,6.21,Metric Tonnes,1649.71,Rs./Quintal
Andhra Pradesh,Cereals,Maize,2022-01-11,6.21,Metric Tonnes,1616.86,Rs./Quintal
