State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Bajra,2025-11-19,11.6,Metric Tonnes,1602.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-21,0.9,Metric Tonnes,2361.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-22,4.0,Metric Tonnes,1869.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-24,3.9,Metric Tonnes,2399.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-25,9.3,Metric Tonnes,2065.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-26,6.6,Metric Tonnes,2266.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-27,1.9,Metric Tonnes,1866.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-28,1.2,Metric Tonnes,2531.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-11-29,5.8,Metric Tonnes,2255.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-01,15.1,Metric Tonnes,2099.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-02,1.6,Metric Tonnes,2155.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-04,9.0,Metric Tonnes,1995.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-05,2.2,Metric Tonnes,1855.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-06,17.0,Metric Tonnes,1809.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-08,1.5,Metric Tonnes,2449.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-09,4.5,Metric Tonnes,2450.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-10,8.0,Metric Tonnes,2731.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-11,4.8,Metric Tonnes,2160.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-12,45.0,Metric Tonnes,2050.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-13,20.0,Metric Tonnes,1770.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-15,5.3,Metric Tonnes,2469.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-16,64.0,Metric Tonnes,1920.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-17,1.4,Metric Tonnes,2066.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-18,79.0,Metric Tonnes,2301.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-20,2.5,Metric Tonnes,1901.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-22,34.0,Metric Tonnes,1929.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-23,39.0,Metric Tonnes,2229.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-24,1.7,Metric Tonnes,1926.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-26,16.0,Metric Tonnes,2519.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-27,89.0,Metric Tonnes,2179.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-29,40.0,Metric Tonnes,1999.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-30,40.0,Metric Tonnes,1995.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2025-12-31,2.8,Metric Tonnes,2412.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-02,3.9,Metric Tonnes,1901.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-03,1.9,Metric Tonnes,2190.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-05,50.0,Metric Tonnes,2129.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-06,17.2,Metric Tonnes,1940.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-07,10.7,Metric Tonnes,2180.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-08,11.0,Metric Tonnes,1969.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-09,1.2,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-10,4.5,Metric Tonnes,1820.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-12,7.3,Metric Tonnes,2059.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-13,1.4,Metric Tonnes,2311.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-19,1.8,Metric Tonnes,2369.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-20,1.4,Metric Tonnes,1739.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-21,3.1,Metric Tonnes,2269.0,Rs./Quintal
Andhra Pradesh,Cereals,Bajra,2026-01-22,3.4,Metric Tonnes,1902.0,Rs./Quintal
