State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Jowar,2021-03-30,1.01,Metric Tonnes,2300.2,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-03-31,1.01,Metric Tonnes,2300.3,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-01,1.0,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-02,1.0,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-03,1.0,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-04,1.0,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-05,1.0,Metric Tonnes,2200.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-06,1.0,Metric Tonnes,2250.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-07,1.01,Metric Tonnes,2102.28,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-08,1.01,Metric Tonnes,2102.38,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-09,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-10,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-11,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-12,1.01,Metric Tonnes,2102.38,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-13,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-14,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-15,1.01,Metric Tonnes,2003.37,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-16,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-17,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-18,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-19,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-20,1.01,Metric Tonnes,1805.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-21,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-22,1.01,Metric Tonnes,1805.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-23,1.01,Metric Tonnes,1805.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-24,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-25,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-26,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-27,1.01,Metric Tonnes,2102.48,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-28,1.01,Metric Tonnes,2102.48,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-29,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-04-30,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-01,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-02,1.0,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-03,1.0,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-04,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-05,1.01,Metric Tonnes,2003.47,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-06,1.01,Metric Tonnes,1904.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-07,1.01,Metric Tonnes,1904.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-08,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-09,1.01,Metric Tonnes,1805.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-10,1.01,Metric Tonnes,1805.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-11,1.01,Metric Tonnes,1854.95,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-12,1.01,Metric Tonnes,1854.95,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-13,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-14,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-15,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-16,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-17,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-18,1.01,Metric Tonnes,2003.96,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-19,1.01,Metric Tonnes,1904.95,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-20,1.01,Metric Tonnes,1904.95,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-05-21,1.01,Metric Tonnes,2003.96,Rs./Quintal
